id,slug,category,name_zh,name_en,name_ja,price_range,is_hot,is_new,min_quantity,tag_line_zh,tag_sub_zh,tag_line_en,tag_sub_en,tag_line_ja,tag_sub_ja,prompt_zh_hk,prompt_en,prompt_ja,scene_keywords,target_audience,material_keywords
BK-001,catalog-printing,books,畫冊印刷,Catalog Printing,カタログ印刷,HK$24-120/本,TRUE,FALSE,100,畫冊印刷｜100本 HK$24起,熱賣中・免費設計,Catalog Printing｜From HK$24,Hot Sale · Free Design,カタログ印刷｜100冊 HK$24〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：畫冊印刷｜100本 HK$24起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100本畫冊印刷堆叠展示，專業四色印刷色彩鮮豔，翻开状态展示内页。背景虚化书店书架或企业会议室，暖白阅读灯光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Catalog Printing｜From HK$24, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Catalog Printing stacked, professional 4-color printing vibrant colors, opened state showing inner pages. Background: blurred bookstore shelf or corporate meeting room, warm white reading light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：カタログ印刷｜100冊 HK$24〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：積み重ねられたカタログ印刷100冊、プロ4色印刷鮮やかな色彩、開いた状態で内側のページを展示。背景：ぼかした書店の棚や企業の会議室、暖かい白い読書灯。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",书店书架或企业会议室,企業/教育/出版,專業四色印刷色彩鮮豔
BK-002,saddle-stitch-booklets,books,騎馬釘小冊子,Saddle Stitch Booklets,中綴じ冊子,HK$6-32/本,TRUE,FALSE,100,騎馬釘小冊子｜100本 HK$6起,熱賣中・免費設計,Saddle Stitch Booklets｜From HK$6,Hot Sale · Free Design,中綴じ冊子｜100冊 HK$6〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：騎馬釘小冊子｜100本 HK$6起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100本騎馬釘小冊子堆叠展示，專業四色印刷色彩鮮豔，翻开状态展示内页。背景虚化书店书架或企业会议室，暖白阅读灯光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Saddle Stitch Booklets｜From HK$6, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Saddle Stitch Booklets stacked, professional 4-color printing vibrant colors, opened state showing inner pages. Background: blurred bookstore shelf or corporate meeting room, warm white reading light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：中綴じ冊子｜100冊 HK$6〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：積み重ねられた中綴じ冊子100冊、プロ4色印刷鮮やかな色彩、開いた状態で内側のページを展示。背景：ぼかした書店の棚や企業の会議室、暖かい白い読書灯。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",书店书架或企业会议室,企業/教育/出版,專業四色印刷色彩鮮豔
BK-003,perfect-bound-books,books,無線膠裝書籍,Perfect Bound Books,無線綴じ本,HK$16-80/本,TRUE,FALSE,100,無線膠裝書籍｜100本 HK$16起,熱賣中・免費設計,Perfect Bound Books｜From HK$16,Hot Sale · Free Design,無線綴じ本｜100冊 HK$16〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：無線膠裝書籍｜100本 HK$16起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100本無線膠裝書籍堆叠展示，專業四色印刷色彩鮮豔，翻开状态展示内页。背景虚化书店书架或企业会议室，暖白阅读灯光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Perfect Bound Books｜From HK$16, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Perfect Bound Books stacked, professional 4-color printing vibrant colors, opened state showing inner pages. Background: blurred bookstore shelf or corporate meeting room, warm white reading light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：無線綴じ本｜100冊 HK$16〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：積み重ねられた無線綴じ本100冊、プロ4色印刷鮮やかな色彩、開いた状態で内側のページを展示。背景：ぼかした書店の棚や企業の会議室、暖かい白い読書灯。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",书店书架或企业会议室,企業/教育/出版,專業四色印刷色彩鮮豔
BK-004,hardcover-books,books,精裝書籍,Hardcover Books,上製本,HK$40-240/本,FALSE,FALSE,100,精裝書籍｜100本 HK$40起,免費設計・即日交貨,Hardcover Books｜From HK$40,Free Design · Same Day,上製本｜100冊 HK$40〜,無料デザイン・即日発送,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：精裝書籍｜100本 HK$40起，副标题：免費設計・即日交貨。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100本精裝書籍堆叠展示，硬殼精裝高檔耐用，翻开状态展示内页。背景虚化书店书架或企业会议室，暖白阅读灯光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Hardcover Books｜From HK$40, sub: Free Design · Same Day. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Hardcover Books stacked, professional 4-color printing vibrant colors, opened state showing inner pages. Background: blurred bookstore shelf or corporate meeting room, warm white reading light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：上製本｜100冊 HK$40〜、副見出し：無料デザイン・即日発送。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：積み重ねられた上製本100冊、プロ4色印刷鮮やかな色彩、開いた状態で内側のページを展示。背景：ぼかした書店の棚や企業の会議室、暖かい白い読書灯。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",书店书架或企业会议室,企業/教育/出版,硬殼精裝高檔耐用
BK-005,spiral-notebooks,books,線圈筆記本,Spiral Notebooks,リングノート,HK$8-40/本,FALSE,FALSE,100,線圈筆記本｜100本 HK$8起,免費設計・即日交貨,Spiral Notebooks｜From HK$8,Free Design · Same Day,リングノート｜100冊 HK$8〜,無料デザイン・即日発送,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：線圈筆記本｜100本 HK$8起，副标题：免費設計・即日交貨。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100本線圈筆記本堆叠展示，專業四色印刷色彩鮮豔，翻开状态展示内页。背景虚化书店书架或企业会议室，暖白阅读灯光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Spiral Notebooks｜From HK$8, sub: Free Design · Same Day. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Spiral Notebooks stacked, professional 4-color printing vibrant colors, opened state showing inner pages. Background: blurred bookstore shelf or corporate meeting room, warm white reading light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：リングノート｜100冊 HK$8〜、副見出し：無料デザイン・即日発送。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：積み重ねられたリングノート100冊、プロ4色印刷鮮やかな色彩、開いた状態で内側のページを展示。背景：ぼかした書店の棚や企業の会議室、暖かい白い読書灯。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",书店书架或企业会议室,企業/教育/出版,專業四色印刷色彩鮮豔
EV-001,business-envelopes,envelopes,公司信封,Business Envelopes,ビジネス封筒,HK$0.22-1.80/個,TRUE,FALSE,100,公司信封｜100個 HK$0.22起,熱賣中・免費設計,Business Envelopes｜From HK$0.22,Hot Sale · Free Design,ビジネス封筒｜100枚 HK$0.22〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：公司信封｜100個 HK$0.22起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100个公司信封，專業四色印刷色彩鮮豔，部分信件微微抽出。背景虚化现代办公室或家庭书桌，自然光暖米调。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Business Envelopes｜From HK$0.22, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Business Envelopes, professional 4-color printing vibrant colors, some letters slightly pulled out. Background: blurred modern office or home desk, natural warm beige light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：ビジネス封筒｜100枚 HK$0.22〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：ビジネス封筒100枚、プロ4色印刷鮮やかな色彩、一部の手紙が少し引き出されている。背景：ぼかしたモダンなオフィスや家庭の机、自然な暖かいベージュの光。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",现代办公室或家庭书桌,企業/婚禮/法律,專業四色印刷色彩鮮豔
EV-002,colored-envelopes,envelopes,彩色信封,Colored Envelopes,カラー封筒,HK$0.38-2.60/個,TRUE,FALSE,100,彩色信封｜100個 HK$0.38起,熱賣中・免費設計,Colored Envelopes｜From HK$0.38,Hot Sale · Free Design,カラー封筒｜100枚 HK$0.38〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：彩色信封｜100個 HK$0.38起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100个彩色信封，專業四色印刷色彩鮮豔，部分信件微微抽出。背景虚化现代办公室或家庭书桌，自然光暖米调。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Colored Envelopes｜From HK$0.38, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Colored Envelopes, professional 4-color printing vibrant colors, some letters slightly pulled out. Background: blurred modern office or home desk, natural warm beige light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：カラー封筒｜100枚 HK$0.38〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：カラー封筒100枚、プロ4色印刷鮮やかな色彩、一部の手紙が少し引き出されている。背景：ぼかしたモダンなオフィスや家庭の机、自然な暖かいベージュの光。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",现代办公室或家庭书桌,企業/婚禮/法律,專業四色印刷色彩鮮豔
EV-003,large-envelopes,envelopes,大號信封,Large Envelopes,大判封筒,HK$0.60-3.40/個,TRUE,FALSE,100,大號信封｜100個 HK$0.60起,熱賣中・免費設計,Large Envelopes｜From HK$0.60,Hot Sale · Free Design,大判封筒｜100枚 HK$0.60〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：大號信封｜100個 HK$0.60起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100个大號信封，專業四色印刷色彩鮮豔，部分信件微微抽出。背景虚化现代办公室或家庭书桌，自然光暖米调。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Large Envelopes｜From HK$0.60, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Large Envelopes, professional 4-color printing vibrant colors, some letters slightly pulled out. Background: blurred modern office or home desk, natural warm beige light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：大判封筒｜100枚 HK$0.60〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：大判封筒100枚、プロ4色印刷鮮やかな色彩、一部の手紙が少し引き出されている。背景：ぼかしたモダンなオフィスや家庭の机、自然な暖かいベージュの光。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",现代办公室或家庭书桌,企業/婚禮/法律,專業四色印刷色彩鮮豔
EV-004,pearl-envelopes,envelopes,珠光信封,Pearl Envelopes,パール封筒,HK$1.15-5.20/個,FALSE,FALSE,100,珠光信封｜100個 HK$1.15起,免費設計・即日交貨,Pearl Envelopes｜From HK$1.15,Free Design · Same Day,パール封筒｜100枚 HK$1.15〜,無料デザイン・即日発送,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：珠光信封｜100個 HK$1.15起，副标题：免費設計・即日交貨。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为100个珠光信封，光面亮麗通透，部分信件微微抽出。背景虚化现代办公室或家庭书桌，自然光暖米调。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Pearl Envelopes｜From HK$1.15, sub: Free Design · Same Day. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: 100 Pearl Envelopes, professional 4-color printing vibrant colors, some letters slightly pulled out. Background: blurred modern office or home desk, natural warm beige light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：パール封筒｜100枚 HK$1.15〜、副見出し：無料デザイン・即日発送。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：パール封筒100枚、プロ4色印刷鮮やかな色彩、一部の手紙が少し引き出されている。背景：ぼかしたモダンなオフィスや家庭の机、自然な暖かいベージュの光。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",现代办公室或家庭书桌,企業/婚禮/法律,光面亮麗通透
ED-001,exercise-books,educational,作業簿印刷,Exercise Books,ワークブック印刷,HK$4-16/本,TRUE,FALSE,100,作業簿印刷｜100本 HK$4起,熱賣中・免費設計,Exercise Books｜From HK$4,Hot Sale · Free Design,ワークブック印刷｜100冊 HK$4〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：作業簿印刷｜100本 HK$4起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为作業簿印刷，專業四色印刷色彩鮮豔，摆放于课桌。背景虚化香港中小学教室或补习社，自然光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Exercise Books｜From HK$4, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: Exercise Books, professional 4-color printing vibrant colors, placed on school desk. Background: blurred Hong Kong primary/secondary classroom or tutorial center, natural light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：ワークブック印刷｜100冊 HK$4〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：ワークブック印刷、プロ4色印刷鮮やかな色彩、学校の机の上に置かれている。背景：ぼかした香港の小中学校や塾の教室、自然光。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",香港中小学教室或补习社,學校/補習社,專業四色印刷色彩鮮豔
ED-002,certificates,educational,證書印刷,Certificates,賞状印刷,HK$8-40/張,TRUE,FALSE,100,證書印刷｜100本 HK$8起,熱賣中・免費設計,Certificates｜From HK$8,Hot Sale · Free Design,賞状印刷｜100冊 HK$8〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：證書印刷｜100本 HK$8起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为證書印刷，燙金工藝閃耀奪目，摆放于课桌。背景虚化香港中小学教室或补习社，自然光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Certificates｜From HK$8, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: Certificates, professional 4-color printing vibrant colors, placed on school desk. Background: blurred Hong Kong primary/secondary classroom or tutorial center, natural light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：賞状印刷｜100冊 HK$8〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：賞状印刷、プロ4色印刷鮮やかな色彩、学校の机の上に置かれている。背景：ぼかした香港の小中学校や塾の教室、自然光。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",香港中小学教室或补习社,學校/補習社,燙金工藝閃耀奪目
ED-003,school-flyers,educational,學校單張,School Flyers,学校チラシ,HK$0.2-0.8/張,TRUE,FALSE,100,學校單張｜100本 HK$0.2起,熱賣中・免費設計,School Flyers｜From HK$0.2,Hot Sale · Free Design,学校チラシ｜100冊 HK$0.2〜,人気商品・無料デザイン,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：學校單張｜100本 HK$0.2起，副标题：熱賣中・免費設計。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为學校單張，專業四色印刷色彩鮮豔，摆放于课桌。背景虚化香港中小学教室或补习社，自然光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: School Flyers｜From HK$0.2, sub: Hot Sale · Free Design. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: School Flyers, professional 4-color printing vibrant colors, placed on school desk. Background: blurred Hong Kong primary/secondary classroom or tutorial center, natural light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：学校チラシ｜100冊 HK$0.2〜、副見出し：人気商品・無料デザイン。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：学校チラシ、プロ4色印刷鮮やかな色彩、学校の机の上に置かれている。背景：ぼかした香港の小中学校や塾の教室、自然光。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",香港中小学教室或补习社,學校/補習社,專業四色印刷色彩鮮豔
ED-004,textbooks,educational,教科書印刷,Textbooks,教科書印刷,HK$24-120/本,FALSE,FALSE,100,教科書印刷｜100本 HK$24起,免費設計・即日交貨,Textbooks｜From HK$24,Free Design · Same Day,教科書印刷｜100冊 HK$24〜,無料デザイン・即日発送,"1:1比例，8K超高清电商主图。左上角固定放置单一枚大红色(#DC2626)底色、白色粗体字(PingFang HK Bold)、白色3px描边的爆炸促销标签。标签主标题：教科書印刷｜100本 HK$24起，副标题：免費設計・即日交貨。标签外画面内绝对不出现任何其他文字、乱码、水印、品牌名、多标签。 前景为教科書印刷，專業四色印刷色彩鮮豔，摆放于课桌。背景虚化香港中小学教室或补习社，自然光。 产品占画面75%-85%，材质和工艺细节高清呈现。所有中文字符必须笔画完整准确，英文单词拼写正确、无粘连、无乱码。","1:1 ratio, 8K ultra-high-definition e-commerce hero image. Top-left single burst label with deep red (#DC2626) background, white bold text (Inter Bold), white 3px stroke. Label main: Textbooks｜From HK$24, sub: Free Design · Same Day. Absolutely no other text, gibberish, watermarks, brand names, or multiple labels anywhere else in the image. Foreground: Textbooks, professional 4-color printing vibrant colors, placed on school desk. Background: blurred Hong Kong primary/secondary classroom or tutorial center, natural light. Product occupies 75%-85% of frame, material and craftsmanship details in high definition. All English words must be spelled correctly, no粘连, no gibberish.","1:1比率、8K超高清Eコマースメイン画像。左上に単一の赤色(#DC2626)背景、白太字(Hiragino Sans W6)、白3px縁取りのバーストラベル。ラベル主見出し：教科書印刷｜100冊 HK$24〜、副見出し：無料デザイン・即日発送。ラベル外の画面内に他の文字・乱码・透かし・ブランド名・複数ラベル一切禁止。 前景：教科書印刷、プロ4色印刷鮮やかな色彩、学校の机の上に置かれている。背景：ぼかした香港の小中学校や塾の教室、自然光。 製品が画面の75%-85%を占める、素材と職人技のディテールが高精細。すべての文字が正確に表示されること。",香港中小学教室或补习社,學校/補習社,專業四色印刷色彩鮮豔
